1.0,0.0,100.0,0.0,100.0
2.0,0.0,100.0,126.0,226.0
3.0,0.0,100.0,252.0,352.0
4.0,0.0,100.0,378.0,478.0
5.0,126.0,226.0,0.0,100.0
6.0,126.0,226.0,126.0,226.0
7.0,126.0,226.0,252.0,352.0
8.0,126.0,226.0,378.0,478.0
9.0,252.0,352.0,0.0,100.0
10.0,252.0,352.0,126.0,226.0
11.0,252.0,352.0,252.0,352.0
12.0,252.0,352.0,378.0,478.0
13.0,378.0,478.0,0.0,100.0
14.0,378.0,478.0,126.0,226.0
15.0,378.0,478.0,252.0,352.0
16.0,378.0,478.0,378.0,478.0
17.0,504.0,604.0,0.0,100.0
18.0,504.0,604.0,126.0,226.0
19.0,504.0,604.0,252.0,352.0
20.0,504.0,604.0,378.0,478.0
21.0,630.0,730.0,0.0,100.0
22.0,630.0,730.0,126.0,226.0
23.0,630.0,730.0,252.0,352.0
24.0,630.0,730.0,378.0,478.0
25.0,756.0,856.0,0.0,100.0
26.0,756.0,856.0,126.0,226.0
27.0,756.0,856.0,252.0,352.0
28.0,756.0,856.0,378.0,478.0
29.0,882.0,982.0,0.0,100.0
30.0,882.0,982.0,126.0,226.0
31.0,882.0,982.0,252.0,352.0
32.0,882.0,982.0,378.0,478.0
