0.0,0.0,89.0,0.0,89.0
1.0,0.0,89.0,180.0,269.0
2.0,0.0,89.0,360.0,449.0
3.0,0.0,89.0,540.0,629.0
4.0,0.0,89.0,720.0,809.0
5.0,0.0,89.0,900.0,989.0
6.0,0.0,89.0,1080.0,1169.0
7.0,0.0,89.0,1260.0,1349.0
8.0,0.0,89.0,1440.0,1529.0
9.0,0.0,89.0,1620.0,1709.0
10.0,0.0,89.0,1800.0,1889.0
11.0,0.0,89.0,1980.0,2069.0
12.0,0.0,89.0,2160.0,2249.0
13.0,0.0,89.0,2340.0,2429.0
14.0,0.0,89.0,2520.0,2609.0
15.0,0.0,89.0,2700.0,2789.0
16.0,0.0,89.0,2880.0,2969.0
17.0,0.0,89.0,3060.0,3149.0
18.0,0.0,89.0,3240.0,3329.0
19.0,0.0,89.0,3420.0,3509.0
20.0,0.0,89.0,3600.0,3689.0
21.0,0.0,89.0,3780.0,3869.0
22.0,0.0,89.0,3960.0,4049.0
23.0,180.0,269.0,0.0,89.0
24.0,180.0,269.0,180.0,269.0
25.0,180.0,269.0,360.0,449.0
26.0,180.0,269.0,540.0,629.0
27.0,180.0,269.0,720.0,809.0
28.0,180.0,269.0,900.0,989.0
29.0,180.0,269.0,1080.0,1169.0
30.0,180.0,269.0,1260.0,1349.0
31.0,180.0,269.0,1440.0,1529.0
32.0,180.0,269.0,1620.0,1709.0
33.0,180.0,269.0,1800.0,1889.0
34.0,180.0,269.0,1980.0,2069.0
35.0,180.0,269.0,2160.0,2249.0
36.0,180.0,269.0,2340.0,2429.0
37.0,180.0,269.0,2520.0,2609.0
38.0,180.0,269.0,2700.0,2789.0
39.0,180.0,269.0,2880.0,2969.0
40.0,180.0,269.0,3060.0,3149.0
41.0,180.0,269.0,3240.0,3329.0
42.0,180.0,269.0,3420.0,3509.0
43.0,180.0,269.0,3600.0,3689.0
44.0,180.0,269.0,3780.0,3869.0
45.0,180.0,269.0,3960.0,4049.0
46.0,360.0,449.0,0.0,89.0
47.0,360.0,449.0,180.0,269.0
48.0,360.0,449.0,360.0,449.0
49.0,360.0,449.0,540.0,629.0
50.0,360.0,449.0,720.0,809.0
51.0,360.0,449.0,900.0,989.0
52.0,360.0,449.0,1080.0,1169.0
53.0,360.0,449.0,1260.0,1349.0
54.0,360.0,449.0,1440.0,1529.0
55.0,360.0,449.0,1620.0,1709.0
56.0,360.0,449.0,1800.0,1889.0
57.0,360.0,449.0,1980.0,2069.0
58.0,360.0,449.0,2160.0,2249.0
59.0,360.0,449.0,2340.0,2429.0
60.0,360.0,449.0,2520.0,2609.0
61.0,360.0,449.0,2700.0,2789.0
62.0,360.0,449.0,2880.0,2969.0
63.0,360.0,449.0,3060.0,3149.0
64.0,360.0,449.0,3240.0,3329.0
65.0,360.0,449.0,3420.0,3509.0
66.0,360.0,449.0,3600.0,3689.0
67.0,360.0,449.0,3780.0,3869.0
68.0,360.0,449.0,3960.0,4049.0
69.0,540.0,629.0,0.0,89.0
70.0,540.0,629.0,180.0,269.0
71.0,540.0,629.0,360.0,449.0
72.0,540.0,629.0,540.0,629.0
73.0,540.0,629.0,720.0,809.0
74.0,540.0,629.0,900.0,989.0
75.0,540.0,629.0,1080.0,1169.0
76.0,540.0,629.0,1260.0,1349.0
77.0,540.0,629.0,1440.0,1529.0
78.0,540.0,629.0,1620.0,1709.0
79.0,540.0,629.0,1800.0,1889.0
80.0,540.0,629.0,1980.0,2069.0
81.0,540.0,629.0,2160.0,2249.0
82.0,540.0,629.0,2340.0,2429.0
83.0,540.0,629.0,2520.0,2609.0
84.0,540.0,629.0,2700.0,2789.0
85.0,540.0,629.0,2880.0,2969.0
86.0,540.0,629.0,3060.0,3149.0
87.0,540.0,629.0,3240.0,3329.0
88.0,540.0,629.0,3420.0,3509.0
89.0,540.0,629.0,3600.0,3689.0
90.0,540.0,629.0,3780.0,3869.0
91.0,540.0,629.0,3960.0,4049.0
92.0,720.0,809.0,0.0,89.0
93.0,720.0,809.0,180.0,269.0
94.0,720.0,809.0,360.0,449.0
95.0,720.0,809.0,540.0,629.0
96.0,720.0,809.0,720.0,809.0
97.0,720.0,809.0,900.0,989.0
98.0,720.0,809.0,1080.0,1169.0
99.0,720.0,809.0,1260.0,1349.0
100.0,720.0,809.0,1440.0,1529.0
101.0,720.0,809.0,1620.0,1709.0
102.0,720.0,809.0,1800.0,1889.0
103.0,720.0,809.0,1980.0,2069.0
104.0,720.0,809.0,2160.0,2249.0
105.0,720.0,809.0,2340.0,2429.0
106.0,720.0,809.0,2520.0,2609.0
107.0,720.0,809.0,2700.0,2789.0
108.0,720.0,809.0,2880.0,2969.0
109.0,720.0,809.0,3060.0,3149.0
110.0,720.0,809.0,3240.0,3329.0
111.0,720.0,809.0,3420.0,3509.0
112.0,720.0,809.0,3600.0,3689.0
113.0,720.0,809.0,3780.0,3869.0
114.0,720.0,809.0,3960.0,4049.0
115.0,900.0,989.0,0.0,89.0
116.0,900.0,989.0,180.0,269.0
117.0,900.0,989.0,360.0,449.0
118.0,900.0,989.0,540.0,629.0
119.0,900.0,989.0,720.0,809.0
120.0,900.0,989.0,900.0,989.0
121.0,900.0,989.0,1080.0,1169.0
122.0,900.0,989.0,1260.0,1349.0
123.0,900.0,989.0,1440.0,1529.0
124.0,900.0,989.0,1620.0,1709.0
125.0,900.0,989.0,1800.0,1889.0
126.0,900.0,989.0,1980.0,2069.0
127.0,900.0,989.0,2160.0,2249.0
128.0,900.0,989.0,2340.0,2429.0
129.0,900.0,989.0,2520.0,2609.0
130.0,900.0,989.0,2700.0,2789.0
131.0,900.0,989.0,2880.0,2969.0
132.0,900.0,989.0,3060.0,3149.0
133.0,900.0,989.0,3240.0,3329.0
134.0,900.0,989.0,3420.0,3509.0
135.0,900.0,989.0,3600.0,3689.0
136.0,900.0,989.0,3780.0,3869.0
137.0,900.0,989.0,3960.0,4049.0
138.0,1080.0,1169.0,0.0,89.0
139.0,1080.0,1169.0,180.0,269.0
140.0,1080.0,1169.0,360.0,449.0
141.0,1080.0,1169.0,540.0,629.0
142.0,1080.0,1169.0,720.0,809.0
143.0,1080.0,1169.0,900.0,989.0
144.0,1080.0,1169.0,1080.0,1169.0
145.0,1080.0,1169.0,1260.0,1349.0
146.0,1080.0,1169.0,1440.0,1529.0
147.0,1080.0,1169.0,1620.0,1709.0
148.0,1080.0,1169.0,1800.0,1889.0
149.0,1080.0,1169.0,1980.0,2069.0
150.0,1080.0,1169.0,2160.0,2249.0
151.0,1080.0,1169.0,2340.0,2429.0
152.0,1080.0,1169.0,2520.0,2609.0
153.0,1080.0,1169.0,2700.0,2789.0
154.0,1080.0,1169.0,2880.0,2969.0
155.0,1080.0,1169.0,3060.0,3149.0
156.0,1080.0,1169.0,3240.0,3329.0
157.0,1080.0,1169.0,3420.0,3509.0
158.0,1080.0,1169.0,3600.0,3689.0
159.0,1080.0,1169.0,3780.0,3869.0
160.0,1080.0,1169.0,3960.0,4049.0
161.0,1260.0,1349.0,0.0,89.0
162.0,1260.0,1349.0,180.0,269.0
163.0,1260.0,1349.0,360.0,449.0
164.0,1260.0,1349.0,540.0,629.0
165.0,1260.0,1349.0,720.0,809.0
166.0,1260.0,1349.0,900.0,989.0
167.0,1260.0,1349.0,1080.0,1169.0
168.0,1260.0,1349.0,1260.0,1349.0
169.0,1260.0,1349.0,1440.0,1529.0
170.0,1260.0,1349.0,1620.0,1709.0
171.0,1260.0,1349.0,1800.0,1889.0
172.0,1260.0,1349.0,1980.0,2069.0
173.0,1260.0,1349.0,2160.0,2249.0
174.0,1260.0,1349.0,2340.0,2429.0
175.0,1260.0,1349.0,2520.0,2609.0
176.0,1260.0,1349.0,2700.0,2789.0
